#node	date	numeric date
_England_NORW-E9182_2020_	2020-04-28	2020.323770
_England_NORW-E82BD_2020_	2020-04-13	2020.282787
NODE_0000328	2020-04-11	2020.276765
_England_NORW-E6E42_2020_	2020-04-21	2020.304645
_England_NORW-E704B_2020_	2020-04-21	2020.304645
_England_NORW-E8C0A_2020_	2020-04-14	2020.285519
NODE_0000285	2020-04-15	2020.288251
_England_NORW-E8745_2020_	2020-04-15	2020.288251
NODE_0000286	2020-04-19	2020.299180
_England_NORW-E7166_2020_	2020-04-19	2020.299180
NODE_0000287	2020-04-22	2020.307377
_England_NORW-E96ED_2020_	2020-04-22	2020.307377
_England_NORW-EBB82_2020_	2020-05-07	2020.348361
NODE_0000288	2020-03-31	2020.246068
NODE_0000289	2020-04-01	2020.250000
_England_NORW-EFCC7_2020_	2020-04-01	2020.250000
NODE_0000290	2020-04-08	2020.269126
_England_NORW-E6F21_2020_	2020-04-08	2020.269126
_England_NORW-E82EA_2020_	2020-04-08	2020.269126
NODE_0000291	2020-04-05	2020.260822
NODE_0000293	2020-04-10	2020.273551
NODE_0000294	2020-04-11	2020.277322
_England_NORW-E89F4_2020_	2020-04-11	2020.277322
_England_NORW-E88AC_2020_	2020-04-11	2020.277322
NODE_0000296	2020-04-23	2020.310245
NODE_0000298	2020-04-23	2020.310245
_England_NORW-E9DF7_2020_	2020-05-02	2020.334699
NODE_0000326	2020-05-02	2020.334699
_England_NORW-E79D7_2020_	2020-05-04	2020.340164
_England_NORW-E9E9A_2020_	2020-05-02	2020.334699
NODE_0000301	2020-04-23	2020.310245
_England_NORW-EAED5_2020_	2020-04-30	2020.329235
NODE_0000297	2020-04-29	2020.325480
NODE_0000303	2020-05-04	2020.338838
_England_NORW-EB91F_2020_	2020-05-08	2020.351093
NODE_0000304	2020-05-04	2020.339740
_England_NORW-E7922_2020_	2020-05-05	2020.342896
_England_NORW-E7940_2020_	2020-05-05	2020.342896
NODE_0000300	2020-05-03	2020.338509
_England_NORW-EB1CC_2020_	2020-05-04	2020.340164
NODE_0000306	2020-05-04	2020.338916
_England_NORW-EBBCE_2020_	2020-05-06	2020.345628
NODE_0000307	2020-05-04	2020.339654
_England_NORW-EBCAD_2020_	2020-05-06	2020.345628
_England_NORW-E7931_2020_	2020-05-05	2020.342896
NODE_0000308	2020-04-07	2020.266578
NODE_0000309	2020-04-11	2020.277057
_England_NORW-EB5C0_2020_	2020-05-01	2020.331967
NODE_0000318	2020-04-24	2020.312340
_England_NORW-EB074_2020_	2020-05-04	2020.340164
NODE_0000319	2020-04-30	2020.328508
_England_NORW-EC6DB_2020_	2020-05-10	2020.356557
_England_NORW-E9D60_2020_	2020-05-01	2020.331967
NODE_0000302	2020-04-26	2020.318306
_England_NORW-E8F3E_2020_	2020-04-26	2020.318306
NODE_0000305	2020-04-29	2020.325870
_England_NORW-EBCF8_2020_	2020-05-08	2020.351093
NODE_0000310	2020-05-04	2020.340980
_England_NORW-EC5FC_2020_	2020-05-08	2020.351093
_England_NORW-EBE10_2020_	2020-05-06	2020.345628
NODE_0000312	2020-04-08	2020.267969
_England_NORW-E711B_2020_	2020-04-18	2020.296448
NODE_0000336	2020-04-13	2020.281913
_England_NORW-E900D_2020_	2020-04-25	2020.315574
_England_NORW-E9629_2020_	2020-04-22	2020.307377
_England_NORW-E8F5C_2020_	2020-04-26	2020.318306
NODE_0000343	2020-04-26	2020.318306
_England_NORW-E9207_2020_	2020-04-26	2020.318306
_England_NORW-EBDE6_2020_	2020-05-08	2020.351093
NODE_0000338	2020-04-22	2020.307377
_England_NORW-E95E0_2020_	2020-04-22	2020.307377
NODE_0000320	2020-05-04	2020.340164
_England_NORW-EBA94_2020_	2020-05-06	2020.345628
_England_NORW-EB1EA_2020_	2020-05-04	2020.340164
NODE_0000333	2020-04-14	2020.286023
NODE_0000334	2020-04-15	2020.288251
_England_NORW-E8D52_2020_	2020-04-15	2020.288251
_England_NORW-E80B3_2020_	2020-04-15	2020.288251
NODE_0000350	2020-04-15	2020.288251
_England_NORW-E80FF_2020_	2020-04-15	2020.288251
NODE_0000353	2020-04-18	2020.296924
NODE_0000355	2020-04-22	2020.307244
_England_NORW-E90D0_2020_	2020-04-28	2020.323770
NODE_0000344	2020-04-28	2020.323770
_England_NORW-E8DE9_2020_	2020-04-28	2020.323770
_England_NORW-E7DEA_2020_	2020-05-06	2020.345628
NODE_0000321	2020-04-21	2020.303884
NODE_0000322	2020-04-21	2020.305659
NODE_0000323	2020-04-22	2020.307377
_England_NORW-E9A0F_2020_	2020-04-22	2020.307377
_England_NORW-E6FD6_2020_	2020-04-22	2020.307377
NODE_0000324	2020-04-22	2020.307377
_England_NORW-E944D_2020_	2020-04-22	2020.307377
NODE_0000325	2020-04-24	2020.312842
_England_NORW-EE27B_2020_	2020-04-24	2020.312842
_England_NORW-E9119_2020_	2020-04-28	2020.323770
NODE_0000327	2020-04-22	2020.308224
NODE_0000329	2020-04-23	2020.310109
_England_NORW-EE554_2020_	2020-04-24	2020.312842
_England_NORW-E998A_2020_	2020-04-23	2020.310109
NODE_0000330	2020-04-27	2020.322051
NODE_0000331	2020-04-28	2020.323770
_England_NORW-EAC44_2020_	2020-04-29	2020.326503
_England_NORW-E90A3_2020_	2020-04-28	2020.323770
NODE_0000332	2020-05-02	2020.334699
_England_NORW-EAAB3_2020_	2020-05-09	2020.353825
_England_NORW-EA109_2020_	2020-05-02	2020.334699
NODE_0000361	2020-04-17	2020.293716
_England_NORW-EAD9C_2020_	2020-04-29	2020.326503
_England_NORW-E84D5_2020_	2020-04-17	2020.293716
_England_NORW-E9E30_2020_	2020-05-01	2020.331967
_England_NORW-EB065_2020_	2020-04-30	2020.329235
_England_NORW-EA01B_2020_	2020-04-30	2020.329235
_England_NORW-E6F9A_2020_	2020-04-19	2020.299180
_England_NORW-EA3F4_2020_	2020-05-13	2020.364754
NODE_0000364	2020-04-20	2020.301429
_England_NORW-E94A7_2020_	2020-04-22	2020.307377
NODE_0000337	2020-04-24	2020.312842
_England_NORW-E8FB6_2020_	2020-04-24	2020.312842
_England_NORW-E9F3D_2020_	2020-05-01	2020.331967
NODE_0000339	2020-04-21	2020.303879
NODE_0000340	2020-04-23	2020.309750
NODE_0000341	2020-04-23	2020.309750
_England_NORW-EE800_2020_	2020-04-24	2020.312842
_England_NORW-EAE20_2020_	2020-04-29	2020.326503
NODE_0000342	2020-05-04	2020.340164
_England_NORW-E760D_2020_	2020-05-04	2020.340164
_England_NORW-E748B_2020_	2020-05-04	2020.340164
NODE_0000345	2020-04-21	2020.305659
NODE_0000346	2020-04-22	2020.307377
_England_NORW-EE2B7_2020_	2020-04-23	2020.310109
_England_NORW-E95D1_2020_	2020-04-22	2020.307377
NODE_0000347	2020-04-28	2020.324724
_England_NORW-EBBDD_2020_	2020-05-05	2020.342896
NODE_0000348	2020-04-29	2020.326503
_England_NORW-E9ED6_2020_	2020-05-01	2020.331967
_England_NORW-EAE7B_2020_	2020-04-29	2020.326503
NODE_0000349	2020-03-15	2020.204625
_England_NORW-EE86A_2020_	2020-03-16	2020.206284
NODE_0000379	2020-03-22	2020.222428
_England_NORW-E81CF_2020_	2020-04-09	2020.271858
NODE_0000351	2020-03-23	2020.225410
_England_NORW-EDA47_2020_	2020-03-23	2020.225410
NODE_0000352	2020-04-23	2020.309627
NODE_0000384	2020-05-12	2020.360744
_England_NORW-EEEE0_2020_	2020-05-14	2020.367486
_England_NORW-EF034_2020_	2020-05-13	2020.364754
NODE_0000354	2020-04-23	2020.309627
_England_NORW-ECE2E_2020_	2020-06-01	2020.416667
_England_NORW-E903A_2020_	2020-04-24	2020.312842
NODE_0000386	2020-04-04	2020.258856
NODE_0000387	2020-04-08	2020.269126
_England_NORW-E82F9_2020_	2020-04-08	2020.269126
_England_NORW-E8BFE_2020_	2020-04-14	2020.285519
NODE_0000388	2020-04-28	2020.324713
NODE_0000399	2020-05-03	2020.337123
NODE_0000404	2020-05-04	2020.339105
NODE_0000405	2020-05-04	2020.339940
_England_NORW-EE8A6_2020_	2020-05-31	2020.413934
_England_NORW-EA43D_2020_	2020-05-12	2020.362022
NODE_0000407	2020-05-04	2020.339598
_England_NORW-EB672_2020_	2020-05-05	2020.342896
_England_NORW-EB85E_2020_	2020-05-05	2020.342896
NODE_0000443	2020-05-04	2020.339184
NODE_0000397	2020-06-17	2020.459744
_England_NORW-ECE3D_2020_	2020-06-18	2020.463115
_England_NORW-ECAB1_2020_	2020-06-17	2020.460383
NODE_0000445	2020-05-04	2020.340134
NODE_0000446	2020-05-05	2020.341795
_England_NORW-EC608_2020_	2020-05-09	2020.353825
_England_NORW-EA321_2020_	2020-05-12	2020.362022
NODE_0000447	2020-05-04	2020.340134
_England_NORW-ECB63_2020_	2020-06-18	2020.463115
_England_NORW-EA585_2020_	2020-05-21	2020.386612
NODE_0000398	2020-05-04	2020.339566
_England_NORW-ECD9A_2020_	2020-06-18	2020.463115
_England_NORW-ECC15_2020_	2020-06-17	2020.460383
_England_NORW-ECF1C_2020_	2020-06-18	2020.463115
NODE_0000360	2020-05-04	2020.339566
NODE_0000362	2020-05-04	2020.339672
NODE_0000363	2020-05-04	2020.339672
_England_NORW-ECEF1_2020_	2020-06-18	2020.463115
_England_NORW-ECE5B_2020_	2020-06-18	2020.463115
NODE_0000365	2020-05-04	2020.339672
_England_NORW-ECC24_2020_	2020-06-18	2020.463115
_England_NORW-ECA93_2020_	2020-06-18	2020.463115
NODE_0000366	2020-05-04	2020.339566
NODE_0000367	2020-05-04	2020.339566
_England_NORW-ECCF7_2020_	2020-06-18	2020.463115
_England_NORW-ECC33_2020_	2020-06-18	2020.463115
NODE_0000368	2020-05-04	2020.339574
_England_NORW-ECFB2_2020_	2020-06-18	2020.463115
_England_NORW-ECDC7_2020_	2020-06-17	2020.460383
NODE_0000408	2020-04-01	2020.250000
_England_NORW-E8BD0_2020_	2020-04-14	2020.285519
_England_NORW-EFADC_2020_	2020-04-01	2020.250000
_England_NORW-E8C64_2020_	2020-04-13	2020.282787
NODE_0000370	2020-04-07	2020.265343
NODE_0000371	2020-04-08	2020.269126
_England_NORW-E8217_2020_	2020-04-08	2020.269126
_England_NORW-E80E0_2020_	2020-04-08	2020.269126
NODE_0000372	2020-04-09	2020.271665
NODE_0000373	2020-04-13	2020.281542
NODE_0000374	2020-04-14	2020.285519
_England_NORW-E8666_2020_	2020-04-17	2020.293716
_England_NORW-E8D70_2020_	2020-04-14	2020.285519
NODE_0000375	2020-04-13	2020.282049
NODE_0000414	2020-04-24	2020.312842
_England_NORW-EE41B_2020_	2020-04-24	2020.312842
NODE_0000377	2020-05-03	2020.338247
_England_NORW-EB9C4_2020_	2020-05-07	2020.348361
_England_NORW-EA3C7_2020_	2020-05-14	2020.367486
NODE_0000378	2020-04-17	2020.292709
NODE_0000380	2020-04-18	2020.296448
_England_NORW-E6F12_2020_	2020-04-18	2020.296448
NODE_0000381	2020-04-24	2020.312379
_England_NORW-E9A69_2020_	2020-04-30	2020.329235
_England_NORW-E9085_2020_	2020-04-25	2020.315574
NODE_0000382	2020-04-22	2020.307443
NODE_0000383	2020-04-29	2020.325669
NODE_0000385	2020-05-04	2020.340164
_England_NORW-E75B5_2020_	2020-05-04	2020.340164
_England_NORW-E75C4_2020_	2020-05-04	2020.340164
NODE_0000389	2020-04-29	2020.326041
_England_NORW-EBE3E_2020_	2020-05-05	2020.342896
_England_NORW-E75D3_2020_	2020-05-04	2020.340164
NODE_0000390	2020-04-23	2020.309165
NODE_0000391	2020-05-04	2020.339702
_England_NORW-EACF9_2020_	2020-05-10	2020.356557
_England_NORW-EBC43_2020_	2020-05-06	2020.345628
NODE_0000392	2020-04-23	2020.309768
NODE_0000393	2020-04-23	2020.309768
_England_NORW-E75E2_2020_	2020-05-04	2020.340164
_England_NORW-EE2E4_2020_	2020-04-24	2020.312842
NODE_0000394	2020-05-03	2020.337214
_England_NORW-ECBAF_2020_	2020-05-29	2020.408470
_England_NORW-ECB18_2020_	2020-06-04	2020.424863
NODE_0000395	2020-04-09	2020.271665
NODE_0000396	2020-04-12	2020.278949
_England_NORW-EBD8C_2020_	2020-05-05	2020.342896
_England_NORW-E8D61_2020_	2020-04-12	2020.280055
NODE_0000433	2020-04-13	2020.282332
_England_NORW-E755B_2020_	2020-05-04	2020.340164
_England_NORW-E7500_2020_	2020-05-04	2020.340164
NODE_0000464	2020-04-23	2020.309470
_England_NORW-EE369_2020_	2020-04-24	2020.312842
_England_NORW-EB8E5_2020_	2020-05-08	2020.351093
NODE_0000466	2020-04-19	2020.300164
NODE_0000484	2020-04-20	2020.302021
_England_NORW-E6EBB_2020_	2020-04-21	2020.304645
NODE_0000400	2020-04-21	2020.303880
NODE_0000401	2020-04-24	2020.312842
_England_NORW-EE24E_2020_	2020-04-24	2020.312842
_England_NORW-E8F2F_2020_	2020-04-28	2020.323770
NODE_0000402	2020-04-21	2020.305659
_England_NORW-EE484_2020_	2020-04-23	2020.310109
NODE_0000403	2020-04-22	2020.307377
_England_NORW-E71EE_2020_	2020-04-22	2020.307377
_England_NORW-E988D_2020_	2020-04-23	2020.310109
NODE_0000472	2020-04-29	2020.326217
_England_NORW-E9C09_2020_	2020-04-30	2020.329235
_England_NORW-EE9B2_2020_	2020-05-12	2020.362022
NODE_0000481	2020-05-04	2020.339593
_England_NORW-EA7CB_2020_	2020-05-17	2020.375683
_England_NORW-ED24F_2020_	2020-06-02	2020.419399
_England_NORW-EA8AA_2020_	2020-05-20	2020.383880
_England_NORW-EA87D_2020_	2020-05-21	2020.386612
_England_NORW-ED42B_2020_	2020-05-26	2020.400273
_England_NORW-ECF67_2020_	2020-06-01	2020.416667
_England_NORW-ED31F_2020_	2020-06-02	2020.419399
NODE_0000406	2020-04-29	2020.326786
NODE_0000473	2020-05-04	2020.340369
_England_NORW-ED77D_2020_	2020-05-21	2020.386612
NODE_0000409	2020-05-04	2020.340369
_England_NORW-ED4C1_2020_	2020-05-28	2020.405738
_England_NORW-ED6F8_2020_	2020-05-26	2020.400273
NODE_0000410	2020-04-29	2020.327834
_England_NORW-ECD21_2020_	2020-05-29	2020.408470
NODE_0000411	2020-05-02	2020.335546
_England_NORW-EA5FE_2020_	2020-05-21	2020.386612
NODE_0000412	2020-05-03	2020.337432
_England_NORW-EC8E4_2020_	2020-05-17	2020.375683
_England_NORW-E9D9D_2020_	2020-05-03	2020.337432
NODE_0000413	2020-04-19	2020.299005
NODE_0000415	2020-04-28	2020.323041
NODE_0000416	2020-05-02	2020.335522
NODE_0000417	2020-05-03	2020.337432
_England_NORW-E73F7_2020_	2020-05-03	2020.337432
_England_NORW-EB214_2020_	2020-05-03	2020.337432
NODE_0000418	2020-05-04	2020.338894
NODE_0000419	2020-05-04	2020.339489
_England_NORW-ECEC4_2020_	2020-05-27	2020.403005
_England_NORW-EA8E6_2020_	2020-05-17	2020.375683
NODE_0000420	2020-05-04	2020.339131
_England_NORW-ECAFD_2020_	2020-06-01	2020.416667
_England_NORW-EAA1D_2020_	2020-05-16	2020.372951
NODE_0000421	2020-04-28	2020.324709
NODE_0000422	2020-05-04	2020.339172
NODE_0000423	2020-05-04	2020.339172
_England_NORW-E7EAB_2020_	2020-05-06	2020.345628
_England_NORW-E788F_2020_	2020-05-06	2020.345628
NODE_0000424	2020-05-04	2020.339172
_England_NORW-E7834_2020_	2020-05-06	2020.345628
_England_NORW-E7816_2020_	2020-05-06	2020.345628
NODE_0000425	2020-04-29	2020.326176
NODE_0000426	2020-05-04	2020.338886
_England_NORW-E7F5D_2020_	2020-05-06	2020.345628
_England_NORW-E7825_2020_	2020-05-06	2020.345628
NODE_0000427	2020-04-29	2020.326176
_England_NORW-EB42D_2020_	2020-05-02	2020.334699
_England_NORW-EAEA8_2020_	2020-04-30	2020.329235
NODE_0000428	2020-04-20	2020.300872
NODE_0000429	2020-04-20	2020.302756
NODE_0000430	2020-04-21	2020.304645
_England_NORW-E7236_2020_	2020-04-21	2020.304645
NODE_0000431	2020-04-28	2020.323665
_England_NORW-EA50D_2020_	2020-05-25	2020.397541
_England_NORW-E754C_2020_	2020-05-04	2020.340164
NODE_0000432	2020-05-04	2020.339016
NODE_0000434	2020-05-04	2020.339447
_England_NORW-EC592_2020_	2020-05-10	2020.356557
_England_NORW-EBAFE_2020_	2020-05-05	2020.342896
NODE_0000435	2020-05-04	2020.339037
_England_NORW-EC40E_2020_	2020-05-12	2020.362022
_England_NORW-EA42E_2020_	2020-05-12	2020.362022
NODE_0000436	2020-04-29	2020.325936
NODE_0000437	2020-05-03	2020.338278
NODE_0000438	2020-05-04	2020.340164
_England_NORW-E751F_2020_	2020-05-04	2020.340164
_England_NORW-E74A9_2020_	2020-05-04	2020.340164
NODE_0000439	2020-05-04	2020.340164
_England_NORW-E756A_2020_	2020-05-04	2020.340164
_England_NORW-E752E_2020_	2020-05-04	2020.340164
NODE_0000440	2020-04-29	2020.326025
NODE_0000441	2020-05-04	2020.340164
_England_NORW-E7588_2020_	2020-05-04	2020.340164
_England_NORW-E74B8_2020_	2020-05-04	2020.340164
NODE_0000442	2020-04-29	2020.326319
_England_NORW-EC5A1_2020_	2020-05-10	2020.356557
_England_NORW-E753D_2020_	2020-05-04	2020.340164
NODE_0000487	2020-03-21	2020.218696
_England_NORW-E8F6B_2020_	2020-04-25	2020.315574
_England_NORW-EBC25_2020_	2020-05-07	2020.348361
_England_NORW-E86C0_2020_	2020-04-18	2020.296448
_England_NORW-EC529_2020_	2020-05-12	2020.362022
_England_NORW-E9331_2020_	2020-04-26	2020.318306
_England_NORW-E8930_2020_	2020-04-11	2020.277322
_England_NORW-E810B_2020_	2020-04-08	2020.269126
_England_NORW-E83F6_2020_	2020-04-18	2020.296448
_England_NORW-E738E_2020_	2020-04-20	2020.301913
_England_NORW-E8CFB_2020_	2020-04-14	2020.285519
_England_NORW-E8FF2_2020_	2020-04-28	2020.323770
_England_NORW-ED995_2020_	2020-03-23	2020.225410
_England_NORW-E8E40_2020_	2020-04-28	2020.323770
NODE_0000666	2020-03-29	2020.242790
_England_NORW-EE651_2020_	2020-04-01	2020.250000
_England_NORW-E88F7_2020_	2020-04-11	2020.277322
NODE_0000669	2020-04-29	2020.325982
_England_NORW-EB2AB_2020_	2020-05-03	2020.337432
_England_NORW-EADAB_2020_	2020-04-29	2020.326503
NODE_0000800	2020-04-22	2020.308410
_England_NORW-EB742_2020_	2020-05-04	2020.340164
_England_NORW-EAD32_2020_	2020-04-28	2020.323770
NODE_0000488	2020-03-23	2020.225111
_England_NORW-E8693_2020_	2020-04-16	2020.290984
_England_NORW-EE34B_2020_	2020-03-24	2020.228142
_England_NORW-E7306_2020_	2020-04-09	2020.271858
NODE_0000753	2020-05-04	2020.339544
_England_NORW-EC41D_2020_	2020-05-11	2020.359290
NODE_0000450	2020-05-04	2020.339879
_England_NORW-EC732_2020_	2020-05-12	2020.362022
_England_NORW-EEFFC_2020_	2020-05-15	2020.370219
NODE_0000765	2020-04-11	2020.277322
_England_NORW-E8824_2020_	2020-04-11	2020.277322
_England_NORW-E89B8_2020_	2020-04-12	2020.280055
_England_NORW-E889D_2020_	2020-04-11	2020.277322
NODE_0000802	2020-04-08	2020.269126
_England_NORW-E8253_2020_	2020-04-08	2020.269126
NODE_0000803	2020-04-13	2020.282787
_England_NORW-E8B85_2020_	2020-04-13	2020.282787
_England_NORW-E8B1C_2020_	2020-04-13	2020.282787
NODE_0000758	2020-04-23	2020.309432
_England_NORW-EB636_2020_	2020-05-01	2020.331967
NODE_0000539	2020-04-28	2020.324724
NODE_0000540	2020-05-01	2020.331967
_England_NORW-EB618_2020_	2020-05-01	2020.331967
_England_NORW-EB5DF_2020_	2020-05-01	2020.331967
NODE_0000549	2020-04-29	2020.326503
_England_NORW-EAF78_2020_	2020-04-29	2020.326503
_England_NORW-EB50C_2020_	2020-05-01	2020.331967
NODE_0000767	2020-03-22	2020.223563
_England_NORW-EE536_2020_	2020-03-24	2020.228142
NODE_0000456	2020-04-02	2020.253351
NODE_0000457	2020-04-08	2020.268473
_England_NORW-E8D07_2020_	2020-04-15	2020.288251
_England_NORW-E86A2_2020_	2020-04-16	2020.290984
NODE_0000770	2020-04-08	2020.268094
_England_NORW-E8A4C_2020_	2020-04-11	2020.277322
_England_NORW-E72DC_2020_	2020-04-19	2020.299180
NODE_0000459	2020-04-09	2020.271858
_England_NORW-E7227_2020_	2020-04-09	2020.271858
NODE_0000460	2020-04-11	2020.277322
_England_NORW-E87BE_2020_	2020-04-11	2020.277322
_England_NORW-E954A_2020_	2020-04-22	2020.307377
NODE_0000636	2020-04-23	2020.309021
_England_NORW-EC7E7_2020_	2020-05-12	2020.362022
NODE_0000639	2020-04-28	2020.323678
_England_NORW-EF08F_2020_	2020-05-14	2020.367486
NODE_0000640	2020-05-04	2020.339525
_England_NORW-EB706_2020_	2020-05-05	2020.342896
_England_NORW-EB7D9_2020_	2020-05-05	2020.342896
NODE_0000465	2020-04-23	2020.309021
_England_NORW-EAFA5_2020_	2020-04-29	2020.326503
NODE_0000641	2020-05-04	2020.339939
_England_NORW-ED78C_2020_	2020-06-08	2020.435792
NODE_0000607	2020-05-04	2020.339939
_England_NORW-ED69E_2020_	2020-06-05	2020.427596
NODE_0000611	2020-05-04	2020.340472
_England_NORW-ED704_2020_	2020-06-05	2020.427596
_England_NORW-EE897_2020_	2020-05-28	2020.405738
NODE_0000809	2020-04-04	2020.258845
_England_NORW-E97DB_2020_	2020-04-23	2020.310109
NODE_0000810	2020-04-08	2020.269126
_England_NORW-E6EAC_2020_	2020-04-08	2020.269126
NODE_0000469	2020-04-13	2020.281629
NODE_0000811	2020-04-22	2020.308224
_England_NORW-E9753_2020_	2020-04-23	2020.310109
NODE_0000617	2020-04-23	2020.310109
_England_NORW-E97BD_2020_	2020-04-23	2020.310109
_England_NORW-E9805_2020_	2020-04-23	2020.310109
NODE_0000471	2020-04-17	2020.294645
NODE_0000474	2020-04-19	2020.298351
_England_NORW-E6FA9_2020_	2020-04-19	2020.299180
NODE_0000475	2020-04-23	2020.310109
_England_NORW-E99B7_2020_	2020-04-23	2020.310109
_England_NORW-E9762_2020_	2020-04-23	2020.310109
NODE_0000476	2020-04-18	2020.296448
_England_NORW-E85C3_2020_	2020-04-18	2020.296448
NODE_0000477	2020-04-24	2020.312381
NODE_0000478	2020-04-25	2020.315574
_England_NORW-EAD7E_2020_	2020-04-29	2020.326503
_England_NORW-E93AA_2020_	2020-04-25	2020.315574
NODE_0000479	2020-04-29	2020.326496
_England_NORW-EADBA_2020_	2020-04-29	2020.326503
_England_NORW-EB8F4_2020_	2020-05-08	2020.351093
NODE_0000781	2020-04-12	2020.279102
NODE_0000482	2020-04-29	2020.325777
_England_NORW-EC617_2020_	2020-05-09	2020.353825
NODE_0000483	2020-04-30	2020.328528
_England_NORW-EB3C6_2020_	2020-05-01	2020.331967
_England_NORW-EB557_2020_	2020-05-01	2020.331967
NODE_0000784	2020-04-22	2020.308084
_England_NORW-EF007_2020_	2020-05-13	2020.364754
_England_NORW-EB0ED_2020_	2020-05-04	2020.340164
NODE_0000787	2020-04-26	2020.317885
_England_NORW-EF131_2020_	2020-05-13	2020.364754
_England_NORW-EB047_2020_	2020-04-29	2020.326503
NODE_0000788	2020-05-01	2020.330648
NODE_0000789	2020-05-03	2020.338278
_England_NORW-EBA76_2020_	2020-05-07	2020.348361
NODE_0000635	2020-05-04	2020.340164
_England_NORW-EBC52_2020_	2020-05-07	2020.348361
_England_NORW-E74F4_2020_	2020-05-04	2020.340164
NODE_0000645	2020-05-04	2020.338829
NODE_0000646	2020-05-04	2020.339720
_England_NORW-ED29A_2020_	2020-06-03	2020.422131
_England_NORW-EAB74_2020_	2020-05-10	2020.356557
NODE_0000647	2020-05-04	2020.339101
NODE_0000648	2020-05-04	2020.340055
_England_NORW-EA628_2020_	2020-05-20	2020.383880
_England_NORW-EC6BD_2020_	2020-05-11	2020.359290
NODE_0000649	2020-05-04	2020.340232
_England_NORW-EBF1D_2020_	2020-05-25	2020.397541
_England_NORW-EBF4A_2020_	2020-05-25	2020.397541
NODE_0000494	2020-04-04	2020.257924
NODE_0000496	2020-04-29	2020.326303
_England_NORW-EB7AC_2020_	2020-05-05	2020.342896
_England_NORW-EC42C_2020_	2020-05-11	2020.359290
NODE_0000497	2020-04-19	2020.298785
NODE_0000499	2020-04-24	2020.312842
_England_NORW-EE42A_2020_	2020-04-24	2020.312842
_England_NORW-E910A_2020_	2020-04-28	2020.323770
NODE_0000492	2020-04-24	2020.312379
_England_NORW-EAE99_2020_	2020-04-30	2020.329235
_England_NORW-EE299_2020_	2020-04-24	2020.312842
NODE_0000501	2020-04-23	2020.309873
_England_NORW-E939B_2020_	2020-04-28	2020.323770
NODE_0000495	2020-04-24	2020.312842
_England_NORW-EE4A2_2020_	2020-04-24	2020.312842
_England_NORW-E90EF_2020_	2020-04-28	2020.323770
NODE_0000503	2020-04-11	2020.276403
_England_NORW-EBD5F_2020_	2020-05-06	2020.345628
NODE_0000504	2020-04-13	2020.282770
_England_NORW-E9304_2020_	2020-04-27	2020.321038
NODE_0000505	2020-04-28	2020.324252
_England_NORW-EB2C9_2020_	2020-05-03	2020.337432
_England_NORW-EB29C_2020_	2020-05-03	2020.337432
NODE_0000510	2020-04-18	2020.296448
_England_NORW-E7870_2020_	2020-05-05	2020.342896
_England_NORW-E8709_2020_	2020-04-18	2020.296448
NODE_0000702	2020-04-14	2020.285519
_England_NORW-E8077_2020_	2020-04-14	2020.285519
NODE_0000500	2020-04-21	2020.304645
_England_NORW-EB539_2020_	2020-05-01	2020.331967
_England_NORW-E7157_2020_	2020-04-21	2020.304645
NODE_0000572	2020-04-04	2020.258529
_England_NORW-E83D8_2020_	2020-04-08	2020.269126
NODE_0000579	2020-04-28	2020.324745
_England_NORW-EC5B0_2020_	2020-05-10	2020.356557
NODE_0000713	2020-04-29	2020.326503
_England_NORW-EAF96_2020_	2020-04-29	2020.326503
NODE_0000506	2020-05-04	2020.338886
_England_NORW-EC7F6_2020_	2020-05-13	2020.364754
_England_NORW-E7852_2020_	2020-05-06	2020.345628
NODE_0000507	2020-04-18	2020.297556
NODE_0000508	2020-04-23	2020.309635
_England_NORW-EB029_2020_	2020-04-30	2020.329235
NODE_0000509	2020-04-30	2020.329097
NODE_0000511	2020-04-30	2020.329097
_England_NORW-EB36C_2020_	2020-05-03	2020.337432
_England_NORW-EBD13_2020_	2020-05-01	2020.331967
NODE_0000512	2020-05-03	2020.338424
_England_NORW-EC741_2020_	2020-05-12	2020.362022
_England_NORW-EB0B0_2020_	2020-05-04	2020.340164
NODE_0000582	2020-04-23	2020.311033
_England_NORW-EB575_2020_	2020-05-01	2020.331967
_England_NORW-EB77F_2020_	2020-05-05	2020.342896
_England_NORW-EEFB0_2020_	2020-05-16	2020.372951
NODE_0000584	2020-05-03	2020.338247
_England_NORW-EC5CF_2020_	2020-05-10	2020.356557
_England_NORW-EBDAA_2020_	2020-05-07	2020.348361
NODE_0000729	2020-04-28	2020.323113
NODE_0000730	2020-05-04	2020.339240
_England_NORW-EAA2C_2020_	2020-05-16	2020.372951
_England_NORW-EBF59_2020_	2020-05-22	2020.389344
NODE_0000515	2020-04-29	2020.326289
_England_NORW-EB803_2020_	2020-05-05	2020.342896
NODE_0000516	2020-04-30	2020.328535
_England_NORW-EB760_2020_	2020-05-04	2020.340164
NODE_0000518	2020-04-30	2020.328535
_England_NORW-EB0DE_2020_	2020-05-02	2020.334699
_England_NORW-EB40F_2020_	2020-05-01	2020.331967
NODE_0000541	2020-03-30	2020.245072
NODE_0000542	2020-05-10	2020.355575
_England_NORW-EF09E_2020_	2020-05-13	2020.364754
NODE_0000543	2020-06-17	2020.459744
_England_NORW-EE4DF_2020_	2020-06-25	2020.482240
